295 112 220 101 313 181 201 175 334 241 201 242 285 233 240 229 279 338 242 334 283 430 247 427 
295 112 220 101 313 181 201 176 334 241 201 242 285 234 240 230 279 338 241 334 282 429 247 427 
295 112 220 101 313 181 201 176 334 241 201 242 285 234 240 231 279 337 241 334 282 428 246 427 
295 113 220 101 313 181 201 176 334 241 201 242 286 234 240 231 279 336 241 334 281 427 245 427 
295 113 220 101 313 181 201 176 334 241 202 242 286 234 240 231 279 336 241 334 281 427 245 427 
295 114 220 101 314 181 201 176 334 241 202 242 286 234 240 231 279 336 241 334 281 427 245 427 
295 114 220 101 314 181 201 176 334 241 202 242 286 235 240 231 279 336 241 335 281 427 244 427 
295 114 220 101 314 181 201 176 334 241 202 242 286 235 240 231 279 336 241 335 281 427 244 427 
295 114 220 101 314 181 201 177 334 241 202 242 286 235 240 231 279 336 241 335 281 427 244 427 
295 114 220 101 314 182 201 177 334 241 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
295 114 220 101 314 182 201 177 334 241 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
295 115 220 101 314 182 201 177 334 242 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
295 115 221 101 314 182 201 177 334 242 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
296 115 221 101 314 182 201 177 334 242 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
296 115 221 101 314 182 201 177 334 242 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
296 115 221 100 314 182 201 176 334 242 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
297 115 222 100 314 182 202 176 334 242 202 242 286 235 240 232 279 336 241 335 281 427 244 427 
297 115 222 100 314 182 202 175 334 242 203 242 287 235 241 232 279 336 241 335 281 427 244 427 
298 115 223 100 314 182 203 175 334 242 205 242 287 235 242 232 280 337 241 336 281 427 244 428 
299 114 225 100 314 182 204 174 333 242 210 241 288 236 242 232 280 337 242 336 281 427 244 428 
301 114 225 100 315 182 204 174 333 242 214 239 288 237 242 232 280 338 242 336 281 427 244 428 
303 114 226 100 315 182 204 174 333 242 220 235 288 237 242 232 281 338 242 336 281 427 245 427 
304 114 227 100 316 182 204 174 332 242 228 232 288 236 241 232 282 338 244 336 281 427 245 427 
306 114 229 100 317 183 204 174 332 243 235 228 289 236 242 232 284 338 249 336 281 427 247 427 
310 115 231 99 318 185 204 173 331 244 241 223 291 236 243 233 287 338 254 336 281 427 248 427 
313 116 233 99 319 187 205 171 331 245 247 216 292 236 245 233 290 338 260 335 283 427 249 427 
316 117 235 99 320 188 205 171 330 245 253 209 293 237 246 233 292 337 266 332 284 427 252 423 
317 117 237 99 322 189 206 170 330 245 258 202 293 237 246 233 293 336 273 327 284 427 255 420 
319 118 239 99 322 189 207 170 330 244 262 197 294 238 247 233 294 335 279 323 284 427 258 417 
320 118 241 100 323 189 208 170 330 244 265 193 295 238 249 233 295 331 285 315 284 427 261 403 
321 117 242 100 324 187 210 170 330 242 269 187 297 237 251 231 295 324 292 308 284 426 266 394 
323 115 243 100 326 184 212 170 331 241 271 184 299 236 253 230 296 322 297 305 284 426 270 392 
325 114 246 99 328 183 215 170 331 240 275 181 301 236 254 228 297 321 301 301 284 425 276 394 
327 113 247 99 330 182 217 170 332 239 277 179 301 235 255 227 298 320 304 299 282 421 279 398 
330 113 250 99 333 182 220 170 334 238 279 180 303 234 257 226 300 319 307 298 282 419 283 400 
334 114 253 100 338 181 223 171 341 238 285 183 306 234 262 227 299 319 313 301 280 419 307 414 
336 115 256 100 340 183 226 172 345 240 287 184 309 234 267 228 300 320 316 309 281 420 313 424 
