1535.6431829061305 -1671.0597044334593 4389.445880345808 850.7799957392125 -1463.623484199824 4234.37803384439 1726.1156570816843 -1348.1127911156013 4390.972990915668 642.7878926348886 -1090.5440210490256 4130.231292039305 1944.8101596431263 -1076.5139624485373 4340.9457550789175 377.2243451475168 -708.744282064552 3842.665244285913 1280.3341930754177 -903.5785025576456 4196.534169002403 875.6732326941142 -816.8806829714183 4088.035087212098 1232.0503560594932 -359.1042454218177 4191.731846303114 893.7812620982352 -306.96533665374125 4077.3160716162147 1194.2438567833035 95.09908622219976 4121.06611505269 887.0940843001094 113.52281460597753 4048.287877596052 
1535.6431829061305 -1671.0597044334593 4389.445880345808 846.5389282189741 -1460.8774425153613 4223.082841153828 1728.8593896234506 -1354.1201033049758 4399.662414924777 634.0777387851654 -1084.7918461511595 4118.799619986591 1933.7000627933205 -1072.4871347734338 4330.517820733478 383.4808100888018 -711.4883574471731 3850.9014183325853 1277.616676301876 -911.2435823279227 4193.443743197194 882.4034409170247 -828.8828718769968 4101.527335254448 1229.5478285032568 -359.02196891809024 4188.380212208485 902.0046362295598 -314.7470192327443 4092.268091855938 1193.5977052017463 96.28436519136852 4119.9942795758825 887.8317902642073 110.79012443557366 4054.309058109444 
1534.1105611862324 -1669.025137319342 4387.787093879237 846.5389282189741 -1460.8774425153613 4223.082841153828 1732.691843663076 -1357.3987153899016 4409.5377683537845 635.0369049341288 -1082.58980675117 4119.997145616132 1921.9032096632425 -1067.0702088441637 4319.315740769633 383.4808100888018 -711.4883574471731 3850.9014183325853 1285.8603439727942 -917.3213489763554 4202.2629313340385 881.5007203705941 -831.2335809829985 4100.444457151888 1229.5478285032568 -359.02196891809024 4188.380212208485 902.0046362295598 -314.7470192327443 4092.268091855938 1202.5019700172174 96.46215531265771 4129.225949753994 887.8317902642073 110.79012443557366 4054.309058109444 
1524.2817539221146 -1663.5581393631144 4377.396044729916 844.982488503015 -1458.041707445767 4215.167420606663 1739.1634495712683 -1362.251821418857 4428.051868788189 635.0369049341288 -1082.58980675117 4119.997145616132 1915.2125149858664 -1065.8520572119776 4318.8192374818345 382.65067735949185 -713.5489605661422 3849.828991354357 1293.2450014565256 -926.0019753446355 4210.107466525268 879.6973101805803 -835.9344398325186 4098.283854183783 1228.1384322545032 -364.2083647956637 4186.706830372527 899.7639186464509 -316.1962590273534 4084.19804510125 1201.3407121483258 95.08655282607765 4127.5187124374 896.3653072874257 109.84517265442598 4064.2456615019914 
1524.2817539221146 -1663.5581393631144 4377.396044729916 843.4305617723991 -1455.2141948756719 4207.274950540411 1731.3121972462827 -1363.5076529151333 4426.097107173188 635.0369049341288 -1082.58980675117 4119.997145616132 1908.586686638597 -1060.3157919478851 4318.348587502349 380.9233286318556 -720.0135879542546 3842.5108281387734 1293.2450014565256 -926.0019753446355 4210.107466525268 887.6652664335327 -839.1954140367027 4107.722967455291 1227.2564113498097 -362.87393760925613 4185.471321479234 899.0058260072562 -318.6085354247746 4083.2725828868565 1201.3407121483258 95.08655282607765 4127.5187124374 896.3653072874257 109.84517265442598 4064.2456615019914 
1520.9794990169269 -1659.803134338524 4367.826577823797 843.4305617723991 -1455.2141948756719 4207.274950540411 1735.1594393484352 -1366.813660819804 4436.054794523215 629.2242845324771 -1080.6517109597892 4112.601968582257 1912.8935285289824 -1063.077990878918 4328.199869364584 380.8553880675386 -722.3533429156948 3837.340612182909 1293.2450014565256 -926.0019753446355 4210.107466525268 887.6652664335327 -839.1954140367027 4107.722967455291 1227.2564113498097 -362.87393760925613 4185.471321479234 898.248274489875 -321.02062991892444 4082.34865271767 1201.3407121483258 95.08655282607765 4127.5187124374 896.3653072874257 109.84517265442598 4064.2456615019914 
1520.9794990169269 -1659.803134338524 4367.826577823797 843.4305617723991 -1455.2141948756719 4207.274950540411 1728.362527122254 -1365.2963440880403 4435.226064641827 630.2620864280065 -1082.7001919669133 4119.735853939904 1906.1699218371007 -1061.847641285869 4327.6575056256315 380.02583654024863 -724.4076971776032 3836.273301678748 1293.2450014565256 -926.0019753446355 4210.107466525268 887.6652664335327 -839.1954140367027 4107.722967455291 1226.5563319566438 -365.46757857616 4184.641949818843 897.4912631378771 -323.43254593043093 4081.4262531089703 1201.3407121483258 95.08655282607765 4127.5187124374 904.942984912077 108.89526442977439 4074.2337100257437 
1511.2290683866393 -1654.3848215181044 4357.534337051188 835.6503392889258 -1450.451650651354 4197.6420980267285 1728.362527122254 -1365.2963440880403 4435.226064641827 630.2620864280065 -1082.7001919669133 4119.735853939904 1906.1699218371007 -1061.847641285869 4327.6575056256315 379.1962677597175 -726.4614849913469 3835.2068025604317 1293.2450014565256 -926.0019753446355 4210.107466525268 889.1993522926055 -840.9814972522371 4115.146007709468 1226.5563319566438 -365.46757857616 4184.641949818843 897.4912631378771 -323.43254593043093 4081.4262531089703 1201.3407121483258 95.08655282607765 4127.5187124374 904.942984912077 108.89526442977439 4074.2337100257437 
1511.2290683866393 -1654.3848215181044 4357.534337051188 835.6503392889258 -1450.451650651354 4197.6420980267285 1727.2856158210536 -1368.0565822248773 4434.069831982783 630.2620864280065 -1082.7001919669133 4119.735853939904 1906.1699218371007 -1061.847641285869 4327.6575056256315 378.6782114101941 -725.1101559796649 3829.2456781038654 1292.343769976756 -928.5729022683536 4209.0872308353355 888.2953584237357 -843.3411450229324 4114.063721260791 1226.7339320591627 -369.39543999765215 4185.0425324222015 896.7347909926467 -325.84428687766984 4080.5053825718096 1201.3407121483258 95.08655282607765 4127.5187124374 913.5651548847947 107.94036271671155 4084.273590083166 
1509.7137399270534 -1652.3699410017562 4355.8969060885765 833.0342275749321 -1449.8676609643146 4188.511169486722 1727.2856158210536 -1368.0565822248773 4434.069831982783 628.2662672555348 -1082.847959007411 4111.404775346475 1906.1699218371007 -1061.847641285869 4327.6575056256315 378.16133643481993 -723.7619187620671 3823.2981879005015 1300.6755692278389 -934.7307010111292 4218.005566149787 887.3920505322151 -845.700619483608 4112.983166425496 1223.7838583219352 -370.8357254349722 4176.274194023668 896.7347909926467 -325.84428687766984 4080.5053825718096 1201.3407121483258 95.08655282607765 4127.5187124374 913.5651548847947 107.94036271671155 4084.273590083166 
